ID,Heading,Target,S. Target,S. Others,S. Society
5678056,Carex Logistics con su innovado software busca ser la solución micrologística líder del ecommerce,Carex Logistics,1,1,1
5680880,La devaluación puso más presión a los balances de las empresas,La devaluación,-1,-1,0
5682346,Un récord de consumo de asfalto vial le daría tregua a un factor de encarecimiento de los fletes,consumo de asfalto vial,1,0,1
5692790,La inversión verde se viste de rojo pese al impulso de la administración en Europa,La inversión verde,-1,-1,-1
5705322,Aires de regulación soplan para la publicidad con “influencers” en Costa Rica,la publicidad con “influencers”,1,1,1
5731348,A la caza del chollo covid: el mapa de las nuevas aperturas de la gran restauración,nuevas aperturas de la restauración,1,0,1
5732621,"2021, año de récord para la bolsa francesa",2021,1,1,1
5739119,Mejores aseguradoras en España 2022,mejores aseguradoras en España,1,1,1
5741430,El Gobierno prevé aprobar el martes la «pasarela» entre los ERTE-Covid y los de la reforma laboral,Gobierno,1,1,1
5772728,El Eurogrupo consigue movilizar 540.000 millones contra el COVID-19,El Eurogrupo,1,0,1
5777008,BMW acaba de anunciar que a partir de 2025 únicamente fabricará scooter eléctricas.,BMW,1,0,1
5782642,Empeoran las condiciones de los créditos para empresas,créditos para empresas,-1,-1,0
5785393,"Diputados aprueban, por segunda ocasión, ley para exonerar del IVA al sector construcción",Diputados,1,1,1
5785628,Análisis de la actualidad económica con Miguel Córdoba,Análisis de la actualidad económica,0,0,0
5802501,El dólar blue cayó en la primera rueda del año,dólar blue,-1,1,0
5807111,Cotización de Major Grp Lux,Major Grp Lux,0,0,0
5814164,"Enagás ganó 404 millones en 2021, un 9% menos que un año antes",Enagás,1,0,0
5815515,Presidente del Banco Central de Brasil alerta sobre alza de los precios,alza de los precios,-1,-1,-1
5827542,El Gobierno prorroga el 'escudo social' contra los desahucios y cortes energéticos,El Gobierno,1,0,1
5832315,Alfa Romeo está de aniversario,Alfa Romeo,1,0,0
5832385,CCOO avisa que el sistema tendrá una «dudosa relevancia»,CCOO,1,-1,-1
5832581,Barcelona será una ratonera por la huelga de todos los transportes públicos,Barcelona,-1,-1,-1
5842209,"Para Alfonso Prat Gay el Gobierno ""no tiene vocación de cumplir"" el acuerdo con el FMI",el Gobierno,-1,-1,-1
5848494,Biden impone sanciones a Rusia y enviará soldados a los países bálticos,sanciones a Rusia,-1,-1,-1
5853208,"Actualmente, la generación de empleos directos por el sector vivienda es un 20 % mayor que en 2019",empleos directos,1,1,1
5855909,Black Friday Aliexpress: 10 chollazos de hogar con entrega en 7 días (y envío gratuito),Aliexpress,1,0,1
5872278,"Preacuerdo en el convenio de obradores y pastelería de Cantabria, que afecta a 900 trabajadores",convenio de obradores y pastelería,1,1,1
5875116,El protocolo de Apple y Google que usa RadarCOVID no se ha auditado al completo: en Países Bajos piden que se exijan más garantías antes de activar su app de rastreo,RadarCOVID,-1,0,-1
5877358,Fundación Adelias destina a colegios los ordenadores donados por Ibermática,Fundación Adelias,1,0,1
5877796,"La agenda económica de género y el acuerdo con el FMI: pobreza, deudas, empleo y cuidado",agenda económica de género,-1,-1,-1
5880381,Barclays alcanza ganancias anuales récord gracias a aumento de negocios,Barclays,1,0,0
5881360,Generación Z rechaza la publicidad; el 74 por ciento prefiere ahorrar y conocer a las marcas,Generación Z,1,1,1
5881532,Estos son los negocios que abrirán la siguiente semana en la CDMX,negocios,1,0,0
5903041,Cómo deben prepararse las empresas en ERTE por covid ante esta última prórroga,empresas en ERTE,0,0,0
5911241,"Especial Resultados Empresariales (2): Mediaset España, Airbus, ACS, Repsol y Telefónica",Especial Resultados Empresariales,0,0,0
5921187,Cómo conseguir dinero rápido para emprender,conseguir dinero rápido ,1,0,1
5924052,Un tercio del Ibex todavía resiste en positivo en 2022 tras las caídas,tercio del Ibex,1,1,1
5931546,La reforma eléctrica pone en riesgo la inversión y los bolsillos de las familias: expertas,La reforma eléctrica,-1,-1,-1
5937610,La inflación oficial de Argentina está por encima del 50% y el Gobierno insiste en intervenir la industria alimentaria.,inflación oficial de Argentina,-1,-1,-1
5937928,Las bolsas y la guerra: claves para entender el impacto del ataque ruso a Ucrania,ataque ruso a Ucrania,-1,-1,-1
5938694,Putin reabre la guerra fría y echa el freno a la recuperación económica,Putin,-1,-1,-1
5944769,Huawei se lanza a la gran pantalla con el MateBook 16: un portátil de 16 pulgadas con diseño y productividad como grandes bazas,Huawei,1,0,1
5945111,Bogotá: la nueva meca para el turismo en bicicleta,Bogotá,1,1,1
5947984,"El Ibex 35 conquista los 8.300 impulsado por Endesa, Solaria y Acciona",El Ibex 35,1,1,1
5950189,Victoria’s Secret y un radical cambio de estrategia que parece inminente,Victoria's Secret,0,0,0
5951327,ACS nombrará nuevo consejero delegado en la próxima junta y elevará su dividendo a 2 euros por acción,,,,
5951548,"El Ayuntamiento transfiere 28,4 millones a la EMVS para viviendas protegidas en alquiler",El Ayuntamiento,1,1,1
5963552,Azuaga mantiene sus funciones ejecutivas en Unicaja y un representante de Mayoral entra en el consejo,Azuaga,1,0,0
5966638,Las empresas tienen por delante el reto de diseñar un marco más estable de organización de la plantilla,Las empresas,-1,-1,-1
5969792,Reciba asesoría sobre la declaración informativa de proveedores,declaración informativa de proveedores,0,0,0
5987113,"Estos auriculares de Xiaomi arrasan por su bajo precio, y tienen poco que envidiar a otros mucho más caros",auriculares de Xiaomi,1,-1,1
5987136,Tres motivos para que el oro vuelva a ser un activo refugio en medio de la inestabilidad de los mercados,el oro,1,1,1
5992925,"Tramitación de etiquetas medioambientales de la DGT, con LR Autogas",etiquetas medioambientales,1,0,1
6021995,Mango destroza a la competencia con este vestido cruzado estampado,Mango,1,-1,0
6029958,Mercadona: alimentos procesados que puedes comer sin miedo a engordar,Mercadona,1,0,1
6033606,Cuatro de cada diez contratos públicos en 2021 se adjudicaron sin competencia,contratos públicos,-1,0,-1
6061918,Masaveu aprovecha las caídas por Ucrania para comprar más acciones de Línea Directa y Bankinter,Masaveu,1,-1,0
6067571,Tarifas: el Gobierno está a punto de acordar con las gasíferas un aumento de entre 7% y 9%,el Gobierno,1,1,1
6069644,Calviño ve «absolutamente fundamental» trabajar de forma conjunta en el proceso de digitalización de España,digitalización de España,1,1,1
6073511,La prestigiosa marca de joyería Dinh Van muestra que una joya es también el regalo ideal para el Día del Padre,marca de joyería Dinh Van,1,0,0
6077676,Cotización de Codex DNA,Cotización de Codex DNA,0,0,0
6080113,Tendencia AMBA: crece el uso de la tarjeta y cae más el de efectivo,Tendencia AMBA,1,0,0
6080281,Un negocio en el metaverso,negocio en el metaverso,1,1,0
6088767,"Ante incertidumbre mundial, México prioriza abasto interno de energéticos",México,1,1,1
6094811,Rappi quiere entregar pizzas y más en 10 minutos; esta es su estrategia,Rappi,1,0,1
6095517,El BCE ante el Covid-19: un balance,El BCE,0,0,0
6100243,Acerinox última su programa de recompra de acciones con sensaciones discordantes,Acerinox,-1,0,0
6100263,Fidelity alcanza un 10% de Natra,Fidelity,1,0,0
6109169,"Los 'hedge' se reparten el 3,87% de Enagás, el valor con más posiciones cortas del Ibex",Los 'hedge',1,0,0
6110311,Duro revés para PharmaMar en la Bolsa,PharmaMar,-1,0,0
6113950,Línea Directa: dividendo a la vista y potencial del 37%,Línea Directa,1,0,0
6116474,El dólar sube más de $8 al cierre en jornada volátil por Ucrania y alza del petróleo,El dólar,1,1,1
6118713,AstraZeneca una de las tres grandes antiCovid-19,AstraZeneca,1,0,1
6120524,Telecom: desregular o regular de forma efectiva,Telecom,-1,0,0
6127575,Wall Street cerró en rojo por los enfrentamientos entre Rusia y Ucrania,Wall Street,-1,-1,-1
6137486,"Gunningham, el aliado de Ana Botín para digitalizar el Santander",Gunningham,0,0,0
6138379,Musk se enfada con Biden por citar a Ford y GM pero no a Tesla en su discurso,Biden,-1,0,0
6144568,El paro baja en 11.394 personas en febrero y se crean 67.711 empleos con récord de indefinidos,El paro,1,1,1
6145331,IBEX35: Mañana va a ser un día “divertido”,IBEX35,-1,-1,-1
6145580,"La propiedad intelectual podría ""desaparecer"" en el metaverso, según un prestigioso abogado especializado: así pueden protegerse las marcas, según los expertos",Propiedad intelectual,-1,-1,1
6147504,Ryanair abre este mes una nueva ruta desde Stansted (Londres) a Menorca,Ryanair,1,0,1
6158002,De TikTok a Xiaomi: así están actuando los gigantes tecnológicos chinos ante la invasión rusa en Ucrania,gigantes tecnológicos chinos,0,0,0
6159227,La OPEP y Rusia suben poco su oferta de crudo a pesar de escalada de precios,La OPEP,1,1,1
6160394,Adif creará espacios aéreos protegidos para evitar el vuelo de drones,Adif,1,0,1
6160908,Repsol pone en venta el 25% de su filial de renovables con cinco ofertas sobre la mesa,Repsol,1,1,0
6174687,"Susan Collins, la primera mujer negra a la cabeza de una sucursal de la Fed",Susan Collins,1,0,1
6176640,El Gobierno asume que España no recuperará este año el nivel de PIB previo a la pandemia,España,-1,-1,-1
6183622,"""El impacto de la guerra en la inflación será mayor en España e Italia""",impacto de la guerra,-1,-1,-1
6185566,Cotización de Frt 8.25% CRPP Rg-C,Cotización de Frt ,0,0,0
6187008,"Sabadell explica que cualquiera de los 13.346 empleados puede entrar en el ERE, pero no la alta dirección ni la dirección general",Sabadell,1,0,1
6188028,El precio del petróleo se desboca y ronda los 120 dólares,Petroleo,1,-1,-1
6197581,CCEP busca ampliar negocio en el Pacífico,CCEP,1,0,1
6197904,Abanca se hace con Bankoa,Abanca,1,-1,0
6197979,Ahora en DF | De gris a blanco: BMW estrena auto que cambia de color,BMW,1,0,0
6198834,Broadcom quiere a Qualcomm y lanza la mayor oferta por una tecnológica,Qualcomm,1,-1,0
6205293,Yobel invertirá $5 millones para concentrar sus operaciones en nuevo edificio,Yobel,1,0,0
6212288,Gas natural y energéticos al alza: Conflicto en Ucrania presiona los precios,Gas natural ,1,1,-1
6214990,En qué consiste el procedimiento preventivo de crisis de empresa,procedimiento preventivo de crisis,0,0,0
6218014,El Estado volverá a operar tres concesiones de trenes de carga,El Estado,1,1,0
6231534,El control ruso de la nuclear de Zaporiyia deja más caídas en las bolsas,control ruso de la nuclear de Zaporiyia,-1,-1,-1
6235598,Nuestro objetivo es conseguir que la energía renovable pueda llegar a todo el mundo,la energía renovable,1,0,1
6240761,Advierten que el plan para frenar la inflación podría generar un fuerte atraso cambiario,plan para frenar la inflación,-1,-1,-1
6249600,Reforma a ley de aduanas daría armas tecnológicas a los encargados de controlar el tránsito de mercancías en Costa Rica,ley de aduanas,1,1,1
6249864,"María José García, responsable del supermercado de Mercadona de Ondara, destaca que la compañía defiende que el talento no entiende de género y que se apuesta por la aptitud y el esfuerzo",Mercadona,1,0,1
6251696,El Ibex 35 hace aguas y cierra una fatídica semana en la que se deja casi un 10%,El Ibex 35,-1,-1,-1
6287634,Santander tiene previsto aprobar la fusión con Banesto el miércoles,Santander,1,1,0
6304196,"La reunión sobre tipos del BCE y el IPC de EEUU, grandes citas de próxima semana",reunión sobre tipos,1,0,0
6333303,Demandarán al Estado por costos operativos generados por las DJAI,Estado,-1,-1,-1
6335991,Más madera: el Grupo Tojeiro estudia su entrada en la fábrica de fibras textiles de Altri,el Grupo Tojeiro,1,0,0
6340411,La escasez de combustible agrava el problema del transporte en Yemen,La escasez de combustible,-1,-1,-1
6345676,Elona Capital y EnerHi invertirán en 750 MW solares,750 MW solares,1,0,1
6353291,Precio del cobre cierra con máximo histórico en la Bolsa de Metales de Londres por invasión a Ucrania,Precio del cobre,-1,-1,-1
6356405,Campesinas mexicanas aportan 50% a la producción de alimentos,Campesinas mexicanas,1,0,-1
6365467,Pandemia golpea recaudación del impuesto de bienes inmuebles y aumenta morosidad,Pandemia,-1,-1,-1
6370469,Avance del petróleo derriba a las bolsas mundiales y S&P 500 sufre mayor caída desde octubre de 2020,Avance del petróleo,-1,-1,-1
6386834,Anula la decisión de Bruselas que obligaba a Starbucks a devolver 20 millones a Países Bajos,Starbucks,1,0,0
6388680,La Audiencia Nacional mantiene la investigación y revoca el archivo para varios directivos de Repsol y CaixaBank,directivos de Repsol y CaixaBank,-1,0,0
6395251,Bruselas quiere proteger las reservas de gas en la UE de firmas como Gazprom,Bruselas,1,1,1
6400510,El sabadell pisa el acelerador de la digitalización desde su centro en alicante,El sabadell,1,0,0
6400624,ArcelorMittal paraliza su planta de Olaberría-Bergara por el elevado coste de la energía,ArcelorMittal,-1,0,-1
6402076,Muestran la existencia de la brecha salarial con esta campaña por el 8M,existencia de la brecha salarial,-1,0,-1
6408858,El Barça ultima un acuerdo de 300 millones con CVC por el 10% de los derechos audiovisuales,El Barça,1,1,0
6413539,Lo que tienes que saber sobre el marketing para niños,marketing para niños,0,0,0
6416271,Nueva oportunidad para el mecenazgo con el informe sobre la reforma fiscal,el mecenazgo,1,0,0
6424985,La industria de la conserva de pescado se queda sin aceite de girasol,La industria de la conserva de pescado,-1,0,-1
6427295,8 de cada 10 españoles son felices en su trabajo,españoles,1,1,1
6427572,"Invasión día 14: Rusia asegura que buscará lograr sus objetivos a través de ""conversaciones"", mientras la UE acuerda nueva ronda de sanciones",UE,1,-1,-1
6441851,Los nuevos y bizarros anuncios de Old Spice,anuncios de Old Spice,-1,0,0
6443052,GN suspende toda su actividad comercial con Rusia,GN,-1,0,0
6443335,EXPORTACIONES REGIÓN,EXPORTACIONES,0,0,0
6447157,Biden encarga estudios para el lanzamiento del dólar digital,Biden,1,1,1
6453353,El mejor programa de gestión para centros de estética en 2021,mejor programa de gestión,1,1,0
6455584,Sofofa pide a Convención enmendar norma sobre derecho de propiedad que se vota mañana en el Pleno,Sofofa,1,0,0
6459253,Cómo trabajan hoy las mujeres en las Pyme: desafíos que no se ven y cómo los superan,mujeres en las Pyme,1,0,1
6467354,Telefónica cierra la compra del 50% del negocio de alarmas de Prosegur por 305 millones,Telefónica,1,0,0
